Conflict ID,Person ID,Activity 1,Activity 2,Location 1,Location 2,Start Time 1,End Time 1,Start Time 2,End Time 2,Overlap Start,Overlap End,Overlap Duration (minutes),Conflict Type,Severity
2720,P066,Deployment,Team Building,Demo Hall,Break Room,2025-11-13 09:00,2025-11-13 09:45,2025-11-13 09:15,2025-11-13 10:15,2025-11-13 09:15,2025-11-13 09:45,30.00,partial_overlap,Medium
2721,P066,Operations Check,Deployment,Break Room,Conference Room A,2025-11-10 17:00,2025-11-10 18:00,2025-11-10 17:12,2025-11-10 18:07,2025-11-10 17:12,2025-11-10 18:00,48.00,partial_overlap,Medium
2722,P066,Client Visit,One-on-One,Client Reception,Training Room,2025-11-11 08:45,2025-11-11 09:45,2025-11-11 09:30,2025-11-11 10:15,2025-11-11 09:30,2025-11-11 09:45,15.00,partial_overlap,Medium
2723,P066,Code Review,Tech Sharing,Conference Room A,Client Reception,2025-11-12 14:45,2025-11-12 15:30,2025-11-12 14:30,2025-11-12 15:30,2025-11-12 14:45,2025-11-12 15:30,45.00,containment,Medium
2724,P066,Code Review,Requirements Analysis,Conference Room A,Online Meeting,2025-11-12 14:45,2025-11-12 15:30,2025-11-12 14:42,2025-11-12 15:13,2025-11-12 14:45,2025-11-12 15:13,28.00,partial_overlap,Medium
2725,P066,Deployment,Meeting,Remote,Break Room,2025-11-16 18:00,2025-11-16 18:45,2025-11-16 18:30,2025-11-16 18:45,2025-11-16 18:30,2025-11-16 18:45,15.00,containment,Medium
2726,P066,Deployment,Design Review,Remote,Product Showcase,2025-11-16 18:00,2025-11-16 18:45,2025-11-16 18:36,2025-11-16 19:15,2025-11-16 18:36,2025-11-16 18:45,9.00,partial_overlap,Low
2727,P066,Testing Acceptance,Design Review,Conference Room C,Remote,2025-11-14 18:15,2025-11-14 18:45,2025-11-14 18:15,2025-11-14 18:30,2025-11-14 18:15,2025-11-14 18:30,15.00,containment,Medium
2728,P066,Tech Sharing,Requirements Analysis,Client Reception,Online Meeting,2025-11-12 14:30,2025-11-12 15:30,2025-11-12 14:42,2025-11-12 15:13,2025-11-12 14:42,2025-11-12 15:13,31.00,containment,Medium
2729,P066,Team Building,Testing Acceptance,Break Room,Online Meeting,2025-11-13 09:15,2025-11-13 10:15,2025-11-13 10:00,2025-11-13 10:15,2025-11-13 10:00,2025-11-13 10:15,15.00,containment,Medium
2730,P066,Meeting,Design Review,Break Room,Product Showcase,2025-11-16 18:30,2025-11-16 18:45,2025-11-16 18:36,2025-11-16 19:15,2025-11-16 18:36,2025-11-16 18:45,9.00,partial_overlap,Low
2731,P066,Brainstorming,Project Discussion,Office Area 1,Conference Room A,2025-11-23 11:15,2025-11-23 11:30,2025-11-23 11:23,2025-11-23 11:56,2025-11-23 11:23,2025-11-23 11:30,7.00,partial_overlap,Low
2732,P066,Team Building,Training,Remote,R&D Center,2025-11-19 17:30,2025-11-19 17:45,2025-11-19 17:39,2025-11-19 18:12,2025-11-19 17:39,2025-11-19 17:45,6.00,partial_overlap,Low
2733,P066,Code Review,Brainstorming,R&D Center,Office Area 1,2025-11-20 09:00,2025-11-20 09:30,2025-11-20 09:06,2025-11-20 09:53,2025-11-20 09:06,2025-11-20 09:30,24.00,partial_overlap,Medium
2734,P067,Deployment,Client Visit,Training Room,Office Area 2,2025-10-28 16:30,2025-10-28 18:00,2025-10-28 16:51,2025-10-28 17:16,2025-10-28 16:51,2025-10-28 17:16,25.00,containment,Medium
2735,P067,Training,Design Review,Cafe,R&D Center,2025-11-01 11:30,2025-11-01 13:00,2025-11-01 11:45,2025-11-01 12:30,2025-11-01 11:45,2025-11-01 12:30,45.00,containment,Medium
2736,P067,Project Discussion,Testing Acceptance,Office Area 2,Break Room,2025-11-06 17:00,2025-11-06 18:30,2025-11-06 16:45,2025-11-06 17:45,2025-11-06 17:00,2025-11-06 17:45,45.00,partial_overlap,Medium
2737,P067,Testing Acceptance,Project Discussion,Office Area 2,Training Room,2025-11-11 13:45,2025-11-11 14:45,2025-11-11 14:00,2025-11-11 14:30,2025-11-11 14:00,2025-11-11 14:30,30.00,containment,Medium
2738,P067,Operations Check,Deployment,Office Area 1,Client Reception,2025-11-09 08:30,2025-11-09 09:00,2025-11-09 08:59,2025-11-09 09:33,2025-11-09 08:59,2025-11-09 09:00,1.00,partial_overlap,Low
2739,P067,Operations Check,Testing Acceptance,Office Area 1,Product Showcase,2025-11-09 08:30,2025-11-09 09:00,2025-11-09 08:48,2025-11-09 09:30,2025-11-09 08:48,2025-11-09 09:00,12.00,partial_overlap,Low
2740,P067,Client Visit,Testing Acceptance,Online Meeting,Conference Room C,2025-11-08 18:45,2025-11-08 19:45,2025-11-08 18:00,2025-11-08 19:00,2025-11-08 18:45,2025-11-08 19:00,15.00,partial_overlap,Medium
2741,P067,Product Demo,Tech Sharing,Break Room,Training Room,2025-11-12 15:45,2025-11-12 16:15,2025-11-12 15:51,2025-11-12 16:38,2025-11-12 15:51,2025-11-12 16:15,24.00,partial_overlap,Medium
2742,P067,Brainstorming,Testing Acceptance,Conference Room C,Break Room,2025-11-12 09:30,2025-11-12 10:15,2025-11-12 10:00,2025-11-12 11:00,2025-11-12 10:00,2025-11-12 10:15,15.00,partial_overlap,Medium
2743,P067,One-on-One,Operations Check,Online Meeting,R&D Center,2025-11-15 17:45,2025-11-15 18:45,2025-11-15 18:15,2025-11-15 19:00,2025-11-15 18:15,2025-11-15 18:45,30.00,partial_overlap,Medium
2744,P067,Training,Product Demo,R&D Center,Office Area 2,2025-11-14 09:00,2025-11-14 10:00,2025-11-14 09:00,2025-11-14 09:45,2025-11-14 09:00,2025-11-14 09:45,45.00,containment,Medium
2745,P067,Code Review,Tech Sharing,Conference Room C,Client Reception,2025-11-16 14:30,2025-11-16 15:30,2025-11-16 14:15,2025-11-16 15:00,2025-11-16 14:30,2025-11-16 15:00,30.00,partial_overlap,Medium
2746,P067,Deployment,Testing Acceptance,Client Reception,Product Showcase,2025-11-09 08:59,2025-11-09 09:33,2025-11-09 08:48,2025-11-09 09:30,2025-11-09 08:59,2025-11-09 09:30,31.00,partial_overlap,Medium
2747,P067,Meeting,One-on-One,Conference Room C,Client Reception,2025-11-18 18:00,2025-11-18 18:45,2025-11-18 18:30,2025-11-18 19:00,2025-11-18 18:30,2025-11-18 18:45,15.00,partial_overlap,Medium
2748,P067,Tech Sharing,Training,Client Reception,R&D Center,2025-11-16 14:15,2025-11-16 15:00,2025-11-16 14:15,2025-11-16 14:30,2025-11-16 14:15,2025-11-16 14:30,15.00,containment,Medium
2749,P067,Training,Product Demo,Product Showcase,Remote,2025-11-17 08:15,2025-11-17 09:00,2025-11-17 08:43,2025-11-17 09:38,2025-11-17 08:43,2025-11-17 09:00,17.00,partial_overlap,Medium
2750,P068,Requirements Analysis,Tech Sharing,Online Meeting,Cafe,2025-11-05 08:45,2025-11-05 09:45,2025-11-05 08:00,2025-11-05 09:00,2025-11-05 08:45,2025-11-05 09:00,15.00,partial_overlap,Medium
2751,P068,Testing Acceptance,One-on-One,Remote,Training Room,2025-11-10 16:15,2025-11-10 16:45,2025-11-10 16:32,2025-11-10 16:49,2025-11-10 16:32,2025-11-10 16:45,13.00,partial_overlap,Low
2752,P068,Testing Acceptance,Meeting,Break Room,Product Showcase,2025-11-08 14:15,2025-11-08 15:00,2025-11-08 13:45,2025-11-08 14:30,2025-11-08 14:15,2025-11-08 14:30,15.00,partial_overlap,Medium
2753,P068,Project Discussion,Requirements Analysis,Office Area 2,Conference Room A,2025-11-11 16:15,2025-11-11 16:45,2025-11-11 16:30,2025-11-11 17:00,2025-11-11 16:30,2025-11-11 16:45,15.00,partial_overlap,Medium
2754,P068,Requirements Analysis,Meeting,Client Reception,Client Reception,2025-11-11 11:30,2025-11-11 12:00,2025-11-11 10:45,2025-11-11 11:45,2025-11-11 11:30,2025-11-11 11:45,15.00,partial_overlap,Medium
2755,P068,Requirements Analysis,Testing Acceptance,Client Reception,Conference Room B,2025-11-11 11:30,2025-11-11 12:00,2025-11-11 11:14,2025-11-11 11:35,2025-11-11 11:30,2025-11-11 11:35,5.00,partial_overlap,Low
2756,P068,Tech Sharing,Design Review,Office Area 1,Training Room,2025-11-16 17:15,2025-11-16 18:00,2025-11-16 17:30,2025-11-16 18:15,2025-11-16 17:30,2025-11-16 18:00,30.00,partial_overlap,Medium
2757,P068,Testing Acceptance,Tech Sharing,Break Room,Conference Room B,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:30,2025-11-16 12:30,60.00,containment,High
2758,P068,Testing Acceptance,Training,Break Room,Remote,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:15,2025-11-16 11:45,2025-11-16 11:30,2025-11-16 11:45,15.00,partial_overlap,Medium
2759,P068,Testing Acceptance,Testing Acceptance,Break Room,R&D Center,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:40,2025-11-16 12:13,2025-11-16 11:40,2025-11-16 12:13,33.00,containment,Medium
2760,P068,Tech Sharing,Training,Conference Room B,Remote,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:15,2025-11-16 11:45,2025-11-16 11:30,2025-11-16 11:45,15.00,partial_overlap,Medium
2761,P068,Tech Sharing,Testing Acceptance,Conference Room B,R&D Center,2025-11-16 11:30,2025-11-16 12:30,2025-11-16 11:40,2025-11-16 12:13,2025-11-16 11:40,2025-11-16 12:13,33.00,containment,Medium
2762,P068,Meeting,Testing Acceptance,Client Reception,Conference Room B,2025-11-11 10:45,2025-11-11 11:45,2025-11-11 11:14,2025-11-11 11:35,2025-11-11 11:14,2025-11-11 11:35,21.00,containment,Medium
2763,P068,Training,Testing Acceptance,Remote,R&D Center,2025-11-16 11:15,2025-11-16 11:45,2025-11-16 11:40,2025-11-16 12:13,2025-11-16 11:40,2025-11-16 11:45,5.00,partial_overlap,Low
2764,P068,Client Visit,Product Demo,Client Reception,R&D Center,2025-11-14 08:00,2025-11-14 08:45,2025-11-14 08:17,2025-11-14 09:06,2025-11-14 08:17,2025-11-14 08:45,28.00,partial_overlap,Medium
2765,P068,Team Building,Project Discussion,Conference Room C,Product Showcase,2025-11-20 11:30,2025-11-20 11:45,2025-11-20 11:00,2025-11-20 11:45,2025-11-20 11:30,2025-11-20 11:45,15.00,containment,Medium
2766,P068,Product Demo,Tech Sharing,Cafe,Conference Room A,2025-11-21 10:45,2025-11-21 11:30,2025-11-21 11:00,2025-11-21 11:45,2025-11-21 11:00,2025-11-21 11:30,30.00,partial_overlap,Medium
2767,P068,Project Discussion,Tech Sharing,Conference Room C,Test Lab,2025-11-20 18:15,2025-11-20 19:00,2025-11-20 18:00,2025-11-20 18:45,2025-11-20 18:15,2025-11-20 18:45,30.00,partial_overlap,Medium
2768,P068,Requirements Analysis,Operations Check,Conference Room C,Client Reception,2025-11-14 15:45,2025-11-14 16:15,2025-11-14 16:06,2025-11-14 16:42,2025-11-14 16:06,2025-11-14 16:15,9.00,partial_overlap,Low
2769,P068,Code Review,Design Review,Office Area 2,Client Reception,2025-11-15 15:15,2025-11-15 16:00,2025-11-15 15:32,2025-11-15 16:29,2025-11-15 15:32,2025-11-15 16:00,28.00,partial_overlap,Medium
2770,P068,Code Review,One-on-One,Office Area 2,R&D Center,2025-11-15 15:15,2025-11-15 16:00,2025-11-15 15:41,2025-11-15 16:03,2025-11-15 15:41,2025-11-15 16:00,19.00,partial_overlap,Medium
2771,P068,One-on-One,Code Review,Product Showcase,Demo Hall,2025-11-20 10:00,2025-11-20 10:30,2025-11-20 10:15,2025-11-20 10:37,2025-11-20 10:15,2025-11-20 10:30,15.00,partial_overlap,Medium
2772,P068,Meeting,Requirements Analysis,Demo Hall,Break Room,2025-11-19 11:45,2025-11-19 12:15,2025-11-19 11:58,2025-11-19 12:46,2025-11-19 11:58,2025-11-19 12:15,17.00,partial_overlap,Medium
2773,P068,Design Review,Training,Training Room,Online Meeting,2025-11-17 12:00,2025-11-17 12:15,2025-11-17 12:06,2025-11-17 12:35,2025-11-17 12:06,2025-11-17 12:15,9.00,partial_overlap,Low
2774,P068,Requirements Analysis,Requirements Analysis,Office Area 2,Break Room,2025-11-19 12:45,2025-11-19 13:30,2025-11-19 11:58,2025-11-19 12:46,2025-11-19 12:45,2025-11-19 12:46,1.00,partial_overlap,Low
2775,P068,Requirements Analysis,Client Visit,Office Area 2,Cafe,2025-11-19 12:45,2025-11-19 13:30,2025-11-19 12:24,2025-11-19 12:53,2025-11-19 12:45,2025-11-19 12:53,8.00,partial_overlap,Low
2776,P068,Meeting,Code Review,Conference Room A,Conference Room A,2025-11-24 12:00,2025-11-24 12:45,2025-11-24 12:30,2025-11-24 12:45,2025-11-24 12:30,2025-11-24 12:45,15.00,containment,Medium
2777,P068,Brainstorming,Team Building,Client Reception,Remote,2025-11-21 15:15,2025-11-21 16:00,2025-11-21 15:41,2025-11-21 15:56,2025-11-21 15:41,2025-11-21 15:56,15.00,containment,Medium
2778,P068,Design Review,One-on-One,Client Reception,R&D Center,2025-11-15 15:32,2025-11-15 16:29,2025-11-15 15:41,2025-11-15 16:03,2025-11-15 15:41,2025-11-15 16:03,22.00,containment,Medium
2779,P068,Requirements Analysis,Client Visit,Break Room,Cafe,2025-11-19 11:58,2025-11-19 12:46,2025-11-19 12:24,2025-11-19 12:53,2025-11-19 12:24,2025-11-19 12:46,22.00,partial_overlap,Medium
2780,P069,Operations Check,Project Discussion,Product Showcase,Conference Room B,2025-11-02 16:00,2025-11-02 16:45,2025-11-02 16:30,2025-11-02 17:30,2025-11-02 16:30,2025-11-02 16:45,15.00,partial_overlap,Medium
2781,P069,Deployment,Training,Conference Room A,Client Reception,2025-10-31 09:45,2025-10-31 11:15,2025-10-31 09:52,2025-10-31 10:20,2025-10-31 09:52,2025-10-31 10:20,28.00,containment,Medium
2782,P069,Deployment,Brainstorming,Conference Room A,Test Lab,2025-10-31 09:45,2025-10-31 11:15,2025-10-31 10:13,2025-10-31 10:54,2025-10-31 10:13,2025-10-31 10:54,41.00,containment,Medium
2783,P069,Training,Brainstorming,Client Reception,Test Lab,2025-10-31 09:52,2025-10-31 10:20,2025-10-31 10:13,2025-10-31 10:54,2025-10-31 10:13,2025-10-31 10:20,7.00,partial_overlap,Low
2784,P069,Design Review,Brainstorming,Client Reception,Remote,2025-11-06 08:15,2025-11-06 09:15,2025-11-06 08:45,2025-11-06 09:45,2025-11-06 08:45,2025-11-06 09:15,30.00,partial_overlap,Medium
2785,P069,Code Review,Client Visit,Training Room,R&D Center,2025-11-11 17:45,2025-11-11 18:30,2025-11-11 18:15,2025-11-11 18:45,2025-11-11 18:15,2025-11-11 18:30,15.00,partial_overlap,Medium
2786,P069,Brainstorming,Team Building,Product Showcase,R&D Center,2025-11-11 08:00,2025-11-11 08:45,2025-11-11 08:00,2025-11-11 09:00,2025-11-11 08:00,2025-11-11 08:45,45.00,containment,Medium
2787,P069,Testing Acceptance,Client Visit,Office Area 2,R&D Center,2025-11-12 16:30,2025-11-12 17:30,2025-11-12 15:45,2025-11-12 16:45,2025-11-12 16:30,2025-11-12 16:45,15.00,partial_overlap,Medium
2788,P069,Testing Acceptance,Tech Sharing,Office Area 2,Remote,2025-11-12 16:30,2025-11-12 17:30,2025-11-12 16:47,2025-11-12 17:32,2025-11-12 16:47,2025-11-12 17:30,43.00,partial_overlap,Medium
2789,P069,Testing Acceptance,Meeting,Office Area 2,R&D Center,2025-11-12 16:30,2025-11-12 17:30,2025-11-12 16:26,2025-11-12 17:13,2025-11-12 16:30,2025-11-12 17:13,43.00,partial_overlap,Medium
2790,P069,Client Visit,Deployment,R&D Center,Conference Room B,2025-11-12 15:45,2025-11-12 16:45,2025-11-12 15:30,2025-11-12 16:15,2025-11-12 15:45,2025-11-12 16:15,30.00,partial_overlap,Medium
2791,P069,Client Visit,Operations Check,R&D Center,R&D Center,2025-11-12 15:45,2025-11-12 16:45,2025-11-12 15:58,2025-11-12 16:26,2025-11-12 15:58,2025-11-12 16:26,28.00,containment,Medium
2792,P069,Client Visit,Meeting,R&D Center,R&D Center,2025-11-12 15:45,2025-11-12 16:45,2025-11-12 16:26,2025-11-12 17:13,2025-11-12 16:26,2025-11-12 16:45,19.00,partial_overlap,Medium
2793,P069,Deployment,Operations Check,Conference Room B,R&D Center,2025-11-12 15:30,2025-11-12 16:15,2025-11-12 15:58,2025-11-12 16:26,2025-11-12 15:58,2025-11-12 16:15,17.00,partial_overlap,Medium
2794,P069,Testing Acceptance,Client Visit,Office Area 2,Break Room,2025-11-17 10:00,2025-11-17 10:45,2025-11-17 09:45,2025-11-17 10:30,2025-11-17 10:00,2025-11-17 10:30,30.00,partial_overlap,Medium
2795,P069,Brainstorming,Brainstorming,Online Meeting,Remote,2025-11-16 09:00,2025-11-16 09:45,2025-11-16 09:15,2025-11-16 09:45,2025-11-16 09:15,2025-11-16 09:45,30.00,containment,Medium
2796,P069,Tech Sharing,Meeting,Remote,R&D Center,2025-11-12 16:47,2025-11-12 17:32,2025-11-12 16:26,2025-11-12 17:13,2025-11-12 16:47,2025-11-12 17:13,26.00,partial_overlap,Medium
2797,P069,Operations Check,Product Demo,Remote,Conference Room C,2025-11-14 12:45,2025-11-14 13:30,2025-11-14 13:09,2025-11-14 13:46,2025-11-14 13:09,2025-11-14 13:30,21.00,partial_overlap,Medium
2798,P069,Project Discussion,Meeting,R&D Center,Demo Hall,2025-11-18 09:15,2025-11-18 09:45,2025-11-18 09:30,2025-11-18 09:45,2025-11-18 09:30,2025-11-18 09:45,15.00,containment,Medium
2799,P069,Deployment,One-on-One,R&D Center,Office Area 2,2025-11-17 13:45,2025-11-17 14:15,2025-11-17 13:45,2025-11-17 14:15,2025-11-17 13:45,2025-11-17 14:15,30.00,containment,Medium
2800,P069,One-on-One,Training,Online Meeting,Conference Room A,2025-11-21 17:00,2025-11-21 17:15,2025-11-21 17:00,2025-11-21 17:45,2025-11-21 17:00,2025-11-21 17:15,15.00,containment,Medium
2801,P069,Design Review,Code Review,Cafe,Test Lab,2025-11-17 16:30,2025-11-17 17:15,2025-11-17 16:40,2025-11-17 17:12,2025-11-17 16:40,2025-11-17 17:12,32.00,containment,Medium
2802,P069,Operations Check,Training,Product Showcase,Conference Room A,2025-11-19 16:30,2025-11-19 17:00,2025-11-19 16:59,2025-11-19 17:56,2025-11-19 16:59,2025-11-19 17:00,1.00,partial_overlap,Low
2803,P069,Testing Acceptance,Operations Check,Test Lab,Office Area 2,2025-11-19 12:00,2025-11-19 12:15,2025-11-19 11:30,2025-11-19 12:15,2025-11-19 12:00,2025-11-19 12:15,15.00,containment,Medium
2804,P069,Operations Check,Requirements Analysis,Office Area 2,Conference Room C,2025-11-19 11:30,2025-11-19 12:15,2025-11-19 11:40,2025-11-19 11:55,2025-11-19 11:40,2025-11-19 11:55,15.00,containment,Medium
2805,P069,Client Visit,Design Review,Conference Room A,Conference Room B,2025-11-19 08:00,2025-11-19 08:15,2025-11-19 08:11,2025-11-19 08:42,2025-11-19 08:11,2025-11-19 08:15,4.00,partial_overlap,Low
2806,P070,Product Demo,Operations Check,Training Room,Product Showcase,2025-10-31 10:00,2025-10-31 10:45,2025-10-31 10:15,2025-10-31 11:04,2025-10-31 10:15,2025-10-31 10:45,30.00,partial_overlap,Medium
2807,P070,Testing Acceptance,Meeting,R&D Center,Test Lab,2025-11-09 08:15,2025-11-09 09:00,2025-11-09 08:15,2025-11-09 09:15,2025-11-09 08:15,2025-11-09 09:00,45.00,containment,Medium
2808,P070,Testing Acceptance,Requirements Analysis,R&D Center,R&D Center,2025-11-09 08:15,2025-11-09 09:00,2025-11-09 08:28,2025-11-09 09:22,2025-11-09 08:28,2025-11-09 09:00,32.00,partial_overlap,Medium
2809,P070,Tech Sharing,Client Visit,Office Area 1,Remote,2025-11-08 09:30,2025-11-08 10:30,2025-11-08 09:15,2025-11-08 09:45,2025-11-08 09:30,2025-11-08 09:45,15.00,partial_overlap,Medium
2810,P070,Requirements Analysis,Product Demo,Break Room,Online Meeting,2025-11-11 18:00,2025-11-11 19:00,2025-11-11 17:45,2025-11-11 18:30,2025-11-11 18:00,2025-11-11 18:30,30.00,partial_overlap,Medium
2811,P070,One-on-One,Brainstorming,Office Area 1,Break Room,2025-11-10 11:15,2025-11-10 12:15,2025-11-10 11:41,2025-11-10 12:29,2025-11-10 11:41,2025-11-10 12:15,34.00,partial_overlap,Medium
2812,P070,Code Review,Design Review,Conference Room B,Office Area 2,2025-11-05 13:45,2025-11-05 14:30,2025-11-05 14:01,2025-11-05 14:42,2025-11-05 14:01,2025-11-05 14:30,29.00,partial_overlap,Medium
2813,P070,Operations Check,Deployment,Conference Room A,Conference Room C,2025-11-12 13:30,2025-11-12 14:00,2025-11-12 13:45,2025-11-12 14:15,2025-11-12 13:45,2025-11-12 14:00,15.00,partial_overlap,Medium
2814,P070,Tech Sharing,Meeting,Break Room,Training Room,2025-11-12 10:30,2025-11-12 11:15,2025-11-12 10:00,2025-11-12 11:00,2025-11-12 10:30,2025-11-12 11:00,30.00,partial_overlap,Medium
2815,P070,One-on-One,Tech Sharing,Conference Room B,Test Lab,2025-11-10 13:00,2025-11-10 13:45,2025-11-10 13:15,2025-11-10 14:15,2025-11-10 13:15,2025-11-10 13:45,30.00,partial_overlap,Medium
2816,P070,Client Visit,Code Review,Conference Room C,Client Reception,2025-11-14 17:45,2025-11-14 18:30,2025-11-14 18:00,2025-11-14 18:15,2025-11-14 18:00,2025-11-14 18:15,15.00,containment,Medium
2817,P070,Meeting,Requirements Analysis,Test Lab,R&D Center,2025-11-09 08:15,2025-11-09 09:15,2025-11-09 08:28,2025-11-09 09:22,2025-11-09 08:28,2025-11-09 09:15,47.00,partial_overlap,Medium
2818,P070,Deployment,Team Building,R&D Center,Office Area 1,2025-11-15 15:30,2025-11-15 16:15,2025-11-15 15:15,2025-11-15 15:45,2025-11-15 15:30,2025-11-15 15:45,15.00,partial_overlap,Medium
2819,P070,Brainstorming,Training,Online Meeting,Test Lab,2025-11-13 12:15,2025-11-13 12:45,2025-11-13 12:41,2025-11-13 13:02,2025-11-13 12:41,2025-11-13 12:45,4.00,partial_overlap,Low
2820,P070,Brainstorming,Team Building,R&D Center,Conference Room B,2025-11-21 15:15,2025-11-21 16:00,2025-11-21 15:34,2025-11-21 16:17,2025-11-21 15:34,2025-11-21 16:00,26.00,partial_overlap,Medium
2821,P070,Team Building,Training,Break Room,Office Area 2,2025-11-18 17:30,2025-11-18 17:45,2025-11-18 17:43,2025-11-18 18:37,2025-11-18 17:43,2025-11-18 17:45,2.00,partial_overlap,Low
2822,P070,Meeting,Deployment,Training Room,R&D Center,2025-11-17 11:45,2025-11-17 12:00,2025-11-17 11:20,2025-11-17 12:00,2025-11-17 11:45,2025-11-17 12:00,15.00,containment,Medium
2823,P070,Training,Testing Acceptance,Conference Room C,Online Meeting,2025-11-23 15:45,2025-11-23 16:00,2025-11-23 15:45,2025-11-23 16:15,2025-11-23 15:45,2025-11-23 16:00,15.00,containment,Medium
2824,P070,Tech Sharing,One-on-One,Office Area 2,Conference Room C,2025-11-23 11:30,2025-11-23 11:45,2025-11-23 11:41,2025-11-23 12:18,2025-11-23 11:41,2025-11-23 11:45,4.00,partial_overlap,Low
2825,P070,Tech Sharing,Operations Check,Office Area 2,Cafe,2025-11-23 11:30,2025-11-23 11:45,2025-11-23 11:43,2025-11-23 12:42,2025-11-23 11:43,2025-11-23 11:45,2.00,partial_overlap,Low
