conflict_id,person_id,activity_1,activity_2,time_interval,conflict_type,overlap_minutes,severity
3380,P088,Project Discussion,Meeting,2025-11-17 08:57 - 2025-11-17 09:15,partial overlap,18,Medium
3381,P088,Client Visit,Meeting,2025-11-17 08:58 - 2025-11-17 09:15,partial overlap,17,Medium
3382,P088,Project Discussion,Requirements Analysis,2025-11-21 16:11 - 2025-11-21 16:44,containment,33,Medium
3383,P088,Requirements Analysis,One-on-One,2025-11-18 08:52 - 2025-11-18 09:15,partial overlap,23,Medium
3384,P088,Code Review,Operations Check,2025-11-23 12:15 - 2025-11-23 12:30,partial overlap,15,Medium
3385,P088,Client Visit,Project Discussion,2025-11-17 08:58 - 2025-11-17 09:20,containment,22,Medium
3386,P089,Product Demo,Deployment,2025-10-29 11:30 - 2025-10-29 11:45,partial overlap,15,Medium
3387,P089,Design Review,Testing Acceptance,2025-11-04 12:15 - 2025-11-04 12:30,partial overlap,15,Medium
3388,P089,Project Discussion,Testing Acceptance,2025-11-04 12:15 - 2025-11-04 12:16,partial overlap,1,Low
3389,P089,Project Discussion,Design Review,2025-11-04 12:01 - 2025-11-04 12:16,containment,15,Medium
3390,P089,Testing Acceptance,Brainstorming,2025-11-06 18:45 - 2025-11-06 19:15,containment,30,Medium
3391,P089,Testing Acceptance,Code Review,2025-11-07 11:00 - 2025-11-07 11:15,partial overlap,15,Medium
3392,P089,Requirements Analysis,One-on-One,2025-11-06 08:56 - 2025-11-06 09:27,containment,31,Medium
3393,P089,Brainstorming,Operations Check,2025-11-10 11:23 - 2025-11-10 12:00,partial overlap,37,Medium
3394,P089,Client Visit,One-on-One,2025-11-09 08:00 - 2025-11-09 08:30,containment,30,Medium
3395,P089,Deployment,Tech Sharing,2025-11-14 12:15 - 2025-11-14 12:30,partial overlap,15,Medium
3396,P089,Project Discussion,Client Visit,2025-11-13 18:45 - 2025-11-13 19:15,partial overlap,30,Medium
3397,P089,Brainstorming,Brainstorming,2025-11-10 12:00 - 2025-11-10 12:08,partial overlap,8,Low
3398,P089,Design Review,Requirements Analysis,2025-11-15 10:45 - 2025-11-15 11:15,containment,30,Medium
3399,P089,Brainstorming,Requirements Analysis,2025-11-12 11:48 - 2025-11-12 12:15,partial overlap,27,Medium
3400,P089,Team Building,Testing Acceptance,2025-11-17 14:00 - 2025-11-17 14:15,partial overlap,15,Medium
3401,P089,Team Building,Testing Acceptance,2025-11-17 14:28 - 2025-11-17 15:00,partial overlap,32,Medium
3402,P089,Design Review,One-on-One,2025-11-14 15:15 - 2025-11-14 15:30,partial overlap,15,Medium
3403,P089,Deployment,Tech Sharing,2025-11-19 12:00 - 2025-11-19 12:15,partial overlap,15,Medium
3404,P089,Product Demo,One-on-One,2025-11-20 17:15 - 2025-11-20 17:30,partial overlap,15,Medium
3405,P089,Training,Product Demo,2025-11-15 16:06 - 2025-11-15 16:15,partial overlap,9,Low
3406,P089,One-on-One,Tech Sharing,2025-11-18 11:11 - 2025-11-18 11:30,partial overlap,19,Medium
3407,P089,Project Discussion,Meeting,2025-11-21 13:00 - 2025-11-21 13:30,partial overlap,30,Medium
3408,P089,Design Review,Meeting,2025-11-21 13:11 - 2025-11-21 13:30,partial overlap,19,Medium
3409,P089,Operations Check,Operations Check,2025-11-18 13:45 - 2025-11-18 13:54,partial overlap,9,Low
3410,P089,Operations Check,Operations Check,2025-11-23 11:13 - 2025-11-23 11:15,partial overlap,2,Low
3411,P089,One-on-One,Operations Check,2025-11-16 13:29 - 2025-11-16 13:58,containment,29,Medium
3412,P089,Project Discussion,Requirements Analysis,2025-11-21 10:30 - 2025-11-21 11:00,full overlap,30,Medium
3413,P089,One-on-One,Meeting,2025-11-18 11:45 - 2025-11-18 12:08,partial overlap,23,Medium
3414,P089,Design Review,Project Discussion,2025-11-21 13:11 - 2025-11-21 13:38,containment,27,Medium
3415,P089,Deployment,Project Discussion,2025-11-21 13:30 - 2025-11-21 13:45,containment,15,Medium
3416,P089,Operations Check,Brainstorming,2025-11-18 13:35 - 2025-11-18 13:45,partial overlap,10,Low
3417,P089,Design Review,Deployment,2025-11-21 13:30 - 2025-11-21 13:38,partial overlap,8,Low
3418,P090,Tech Sharing,Team Building,2025-11-01 17:39 - 2025-11-01 18:10,containment,31,Medium
3419,P090,Client Visit,Deployment,2025-11-05 16:38 - 2025-11-05 17:15,partial overlap,37,Medium
3420,P090,Deployment,Design Review,2025-11-04 16:05 - 2025-11-04 16:45,partial overlap,40,Medium
3421,P090,Meeting,Training,2025-11-06 16:00 - 2025-11-06 16:30,partial overlap,30,Medium
3422,P090,Project Discussion,Training,2025-11-06 16:28 - 2025-11-06 17:00,partial overlap,32,Medium
3423,P090,Deployment,Client Visit,2025-11-11 08:45 - 2025-11-11 09:15,full overlap,30,Medium
3424,P090,Product Demo,Testing Acceptance,2025-11-09 14:15 - 2025-11-09 14:45,containment,30,Medium
3425,P090,Product Demo,Testing Acceptance,2025-11-09 14:25 - 2025-11-09 14:45,partial overlap,20,Medium
3426,P090,Project Discussion,Brainstorming,2025-11-08 16:59 - 2025-11-08 17:00,partial overlap,1,Low
3427,P090,Client Visit,Deployment,2025-11-13 16:38 - 2025-11-13 17:00,partial overlap,22,Medium
3428,P090,Project Discussion,Meeting,2025-11-06 16:28 - 2025-11-06 16:30,partial overlap,2,Low
3429,P090,Product Demo,Product Demo,2025-11-09 14:25 - 2025-11-09 14:45,partial overlap,20,Medium
3430,P090,Design Review,Meeting,2025-11-14 17:00 - 2025-11-14 17:15,partial overlap,15,Medium
3431,P090,Product Demo,Meeting,2025-11-14 17:19 - 2025-11-14 17:42,containment,23,Medium
3432,P090,Project Discussion,Code Review,2025-11-15 10:39 - 2025-11-15 10:54,containment,15,Medium
3433,P090,Client Visit,Training,2025-11-17 15:45 - 2025-11-17 16:29,partial overlap,44,Medium
3434,P090,Requirements Analysis,Requirements Analysis,2025-11-12 10:12 - 2025-11-12 10:30,containment,18,Medium
3435,P090,Team Building,Tech Sharing,2025-11-20 16:00 - 2025-11-20 16:45,full overlap,45,High
3436,P090,Tech Sharing,Tech Sharing,2025-11-20 16:28 - 2025-11-20 16:45,partial overlap,17,Medium
3437,P090,Design Review,Design Review,2025-11-14 16:30 - 2025-11-14 17:00,containment,30,Medium
3438,P090,Code Review,Design Review,2025-11-19 13:29 - 2025-11-19 13:30,partial overlap,1,Low
3439,P090,Brainstorming,Deployment,2025-11-20 08:45 - 2025-11-20 09:00,partial overlap,15,Medium
3440,P090,Design Review,Brainstorming,2025-11-21 13:00 - 2025-11-21 13:15,partial overlap,15,Medium
3441,P090,Operations Check,Brainstorming,2025-11-21 13:14 - 2025-11-21 13:15,partial overlap,1,Low
3442,P090,One-on-One,Tech Sharing,2025-11-21 10:40 - 2025-11-21 10:57,containment,17,Medium
3443,P090,One-on-One,Training,2025-11-23 08:45 - 2025-11-23 09:00,partial overlap,15,Medium
3444,P090,Tech Sharing,Team Building,2025-11-20 16:28 - 2025-11-20 16:45,partial overlap,17,Medium
3445,P090,Training,Design Review,2025-11-17 15:30 - 2025-11-17 15:45,containment,15,Medium
3446,P090,Client Visit,Design Review,2025-11-17 15:36 - 2025-11-17 15:45,partial overlap,9,Low
3447,P090,Operations Check,Meeting,2025-11-17 12:30 - 2025-11-17 13:00,full overlap,30,Medium
3448,P090,Client Visit,Training,2025-11-17 15:36 - 2025-11-17 15:45,partial overlap,9,Low
3449,P090,Deployment,Training,2025-11-20 12:15 - 2025-11-20 12:45,partial overlap,30,Medium
3450,P090,Operations Check,Design Review,2025-11-21 13:14 - 2025-11-21 13:44,containment,30,Medium
3451,P091,Requirements Analysis,Requirements Analysis,2025-10-31 10:45 - 2025-10-31 11:00,partial overlap,15,Medium
3452,P091,Client Visit,Requirements Analysis,2025-10-31 11:07 - 2025-10-31 11:45,partial overlap,38,Medium
3453,P091,Deployment,Requirements Analysis,2025-10-31 09:55 - 2025-10-31 10:42,containment,47,High
3454,P091,Brainstorming,One-on-One,2025-11-08 17:00 - 2025-11-08 17:30,containment,30,Medium
3455,P091,Testing Acceptance,One-on-One,2025-11-08 11:59 - 2025-11-08 12:00,partial overlap,1,Low
3456,P091,One-on-One,Team Building,2025-11-11 10:15 - 2025-11-11 10:45,containment,30,Medium
3457,P091,Requirements Analysis,Operations Check,2025-11-11 12:45 - 2025-11-11 13:15,partial overlap,30,Medium
3458,P091,Design Review,Operations Check,2025-11-11 13:00 - 2025-11-11 13:15,partial overlap,15,Medium
3459,P091,Tech Sharing,Deployment,2025-11-10 14:10 - 2025-11-10 14:15,partial overlap,5,Low
3460,P091,Operations Check,Brainstorming,2025-11-14 17:55 - 2025-11-14 18:30,partial overlap,35,Medium
3461,P091,Testing Acceptance,Team Building,2025-11-08 12:30 - 2025-11-08 12:46,partial overlap,16,Medium
3462,P091,Training,Training,2025-11-09 18:10 - 2025-11-09 18:45,partial overlap,35,Medium
3463,P091,Requirements Analysis,Design Review,2025-11-11 13:00 - 2025-11-11 13:45,containment,45,High
3464,P091,Deployment,Requirements Analysis,2025-11-16 10:00 - 2025-11-16 10:15,containment,15,Medium
3465,P091,Brainstorming,Testing Acceptance,2025-11-15 13:41 - 2025-11-15 13:45,partial overlap,4,Low
3466,P091,Brainstorming,Requirements Analysis,2025-11-17 18:50 - 2025-11-17 19:12,containment,22,Medium
3467,P091,Team Building,Design Review,2025-11-14 09:15 - 2025-11-14 09:30,partial overlap,15,Medium
3468,P091,Code Review,Product Demo,2025-11-17 16:00 - 2025-11-17 16:15,partial overlap,15,Medium
3469,P091,Operations Check,Tech Sharing,2025-11-18 13:30 - 2025-11-18 14:00,containment,30,Medium
3470,P091,Project Discussion,Project Discussion,2025-11-19 13:45 - 2025-11-19 14:00,containment,15,Medium
3471,P091,Team Building,Brainstorming,2025-11-18 11:37 - 2025-11-18 12:00,partial overlap,23,Medium
3472,P091,Meeting,Testing Acceptance,2025-11-16 08:27 - 2025-11-16 08:30,partial overlap,3,Low
3473,P091,Meeting,Code Review,2025-11-15 10:00 - 2025-11-15 10:30,containment,30,Medium
3474,P091,Requirements Analysis,Tech Sharing,2025-11-20 12:43 - 2025-11-20 13:06,containment,23,Medium
3475,P091,Design Review,Training,2025-11-20 14:30 - 2025-11-20 14:45,containment,15,Medium
3476,P091,Product Demo,Client Visit,2025-11-19 11:15 - 2025-11-19 11:30,containment,15,Medium
3477,P092,Client Visit,Tech Sharing,2025-10-28 18:23 - 2025-10-28 19:00,partial overlap,37,Medium
3478,P092,Project Discussion,Client Visit,2025-10-30 08:00 - 2025-10-30 08:30,containment,30,Medium
3479,P092,One-on-One,Product Demo,2025-11-03 16:17 - 2025-11-03 16:51,containment,34,Medium
3480,P092,Requirements Analysis,Operations Check,2025-11-08 10:15 - 2025-11-08 10:30,partial overlap,15,Medium
3481,P092,Training,Operations Check,2025-11-08 10:15 - 2025-11-08 11:00,partial overlap,45,High
3482,P092,One-on-One,Operations Check,2025-11-08 10:30 - 2025-11-08 11:00,containment,30,Medium
3483,P092,Training,Requirements Analysis,2025-11-08 10:00 - 2025-11-08 10:30,containment,30,Medium
3484,P092,One-on-One,Training,2025-11-08 10:30 - 2025-11-08 11:00,containment,30,Medium
3485,P092,Team Building,Client Visit,2025-11-11 12:42 - 2025-11-11 13:00,partial overlap,18,Medium
3486,P092,Requirements Analysis,Client Visit,2025-11-11 12:45 - 2025-11-11 13:00,partial overlap,15,Medium
3487,P092,Product Demo,Team Building,2025-11-14 10:15 - 2025-11-14 10:45,partial overlap,30,Medium
3488,P092,Operations Check,Training,2025-11-15 11:15 - 2025-11-15 11:30,partial overlap,15,Medium
3489,P092,Team Building,Requirements Analysis,2025-11-11 12:45 - 2025-11-11 13:07,partial overlap,22,Medium
3490,P092,Requirements Analysis,Testing Acceptance,2025-11-14 15:45 - 2025-11-14 16:15,partial overlap,30,Medium
3491,P092,Testing Acceptance,Operations Check,2025-11-20 08:10 - 2025-11-20 08:29,containment,19,Medium
3492,P092,Project Discussion,Client Visit,2025-11-13 11:35 - 2025-11-13 12:00,partial overlap,25,Medium
3493,P092,Project Discussion,Client Visit,2025-11-13 11:39 - 2025-11-13 12:00,partial overlap,21,Medium
3494,P092,Tech Sharing,One-on-One,2025-11-18 11:15 - 2025-11-18 11:30,partial overlap,15,Medium
3495,P092,One-on-One,Training,2025-11-21 17:56 - 2025-11-21 18:00,partial overlap,4,Low
3496,P092,Code Review,Requirements Analysis,2025-11-16 11:10 - 2025-11-16 11:30,partial overlap,20,Medium
3497,P092,Operations Check,Meeting,2025-11-19 16:15 - 2025-11-19 16:30,full overlap,15,Medium
3498,P092,Testing Acceptance,Client Visit,2025-11-17 14:00 - 2025-11-17 14:15,partial overlap,15,Medium
3499,P092,One-on-One,Testing Acceptance,2025-11-21 18:30 - 2025-11-21 18:34,partial overlap,4,Low
3500,P092,Project Discussion,Project Discussion,2025-11-19 13:15 - 2025-11-19 13:45,containment,30,Medium
3501,P092,Team Building,Client Visit,2025-11-25 15:29 - 2025-11-25 15:45,partial overlap,16,Medium
3502,P092,Team Building,Client Visit,2025-11-25 15:45 - 2025-11-25 16:13,partial overlap,28,Medium
3503,P092,Project Discussion,Project Discussion,2025-11-13 11:39 - 2025-11-13 12:12,partial overlap,33,Medium
3504,P093,Project Discussion,Training,2025-11-05 16:11 - 2025-11-05 16:30,partial overlap,19,Medium
3505,P093,Requirements Analysis,Project Discussion,2025-11-09 17:30 - 2025-11-09 17:45,partial overlap,15,Medium
3506,P093,Testing Acceptance,Deployment,2025-11-08 09:45 - 2025-11-08 10:15,containment,30,Medium
3507,P093,Training,Operations Check,2025-11-12 14:24 - 2025-11-12 14:45,partial overlap,21,Medium
3508,P093,Tech Sharing,Tech Sharing,2025-11-09 14:45 - 2025-11-09 15:15,partial overlap,30,Medium
3509,P093,One-on-One,Training,2025-11-09 16:45 - 2025-11-09 17:15,containment,30,Medium
3510,P093,Requirements Analysis,Training,2025-11-09 17:00 - 2025-11-09 17:15,partial overlap,15,Medium
3511,P093,One-on-One,Requirements Analysis,2025-11-09 17:00 - 2025-11-09 17:15,partial overlap,15,Medium
3512,P093,Training,Testing Acceptance,2025-11-14 17:51 - 2025-11-14 18:45,partial overlap,54,High
3513,P093,Training,Training,2025-11-13 10:45 - 2025-11-13 11:07,containment,22,Medium
3514,P093,Training,Training,2025-11-13 11:15 - 2025-11-13 11:30,partial overlap,15,Medium
3515,P093,Tech Sharing,Product Demo,2025-11-15 12:00 - 2025-11-15 12:15,containment,15,Medium
3516,P093,Tech Sharing,Client Visit,2025-11-11 14:57 - 2025-11-11 15:15,partial overlap,18,Medium
3517,P093,Operations Check,Project Discussion,2025-11-14 13:45 - 2025-11-14 14:00,partial overlap,15,Medium
3518,P093,Deployment,Client Visit,2025-11-19 08:00 - 2025-11-19 08:15,containment,15,Medium
3519,P093,Requirements Analysis,Client Visit,2025-11-18 12:45 - 2025-11-18 13:15,containment,30,Medium
3520,P093,Deployment,Client Visit,2025-11-18 13:06 - 2025-11-18 13:22,containment,16,Medium
3521,P093,Tech Sharing,Design Review,2025-11-18 11:00 - 2025-11-18 11:30,containment,30,Medium
3522,P093,Deployment,Requirements Analysis,2025-11-18 13:06 - 2025-11-18 13:15,partial overlap,9,Low
3523,P093,Client Visit,Brainstorming,2025-11-16 12:32 - 2025-11-16 12:52,containment,20,Medium
3524,P093,Deployment,Tech Sharing,2025-11-23 11:35 - 2025-11-23 11:45,partial overlap,10,Low
3525,P093,One-on-One,Project Discussion,2025-11-23 18:58 - 2025-11-23 19:15,partial overlap,17,Medium
3526,P094,Tech Sharing,Product Demo,2025-10-29 11:45 - 2025-10-29 12:00,partial overlap,15,Medium
3527,P094,Requirements Analysis,Product Demo,2025-10-29 11:45 - 2025-10-29 12:01,partial overlap,16,Medium
3528,P094,Operations Check,Product Demo,2025-10-29 12:45 - 2025-10-29 13:15,partial overlap,30,Medium
3529,P094,Tech Sharing,Design Review,2025-10-29 11:18 - 2025-10-29 11:30,partial overlap,12,Low
3530,P094,Requirements Analysis,Design Review,2025-10-29 11:20 - 2025-10-29 11:30,partial overlap,10,Low
3531,P094,Deployment,One-on-One,2025-11-05 12:58 - 2025-11-05 13:15,partial overlap,17,Medium
3532,P094,Testing Acceptance,Operations Check,2025-11-01 18:45 - 2025-11-01 18:51,partial overlap,6,Low
3533,P094,Operations Check,Operations Check,2025-11-01 19:02 - 2025-11-01 19:42,containment,40,Medium
3534,P094,Testing Acceptance,Tech Sharing,2025-11-01 17:59 - 2025-11-01 18:00,partial overlap,1,Low
3535,P094,Meeting,Code Review,2025-11-05 10:23 - 2025-11-05 10:53,containment,30,Medium
3536,P094,Requirements Analysis,Tech Sharing,2025-10-29 11:20 - 2025-10-29 12:00,partial overlap,40,Medium
3537,P094,Design Review,Design Review,2025-11-07 13:15 - 2025-11-07 14:00,partial overlap,45,High
3538,P094,Team Building,Deployment,2025-11-10 17:45 - 2025-11-10 18:00,partial overlap,15,Medium
3539,P094,Brainstorming,Product Demo,2025-11-10 12:12 - 2025-11-10 12:45,partial overlap,33,Medium
3540,P094,Requirements Analysis,Product Demo,2025-11-10 12:13 - 2025-11-10 12:45,partial overlap,32,Medium
3541,P094,One-on-One,Client Visit,2025-11-09 18:26 - 2025-11-09 18:45,partial overlap,19,Medium
3542,P094,Team Building,Product Demo,2025-11-10 17:00 - 2025-11-10 17:30,containment,30,Medium
3543,P094,One-on-One,Tech Sharing,2025-11-13 16:30 - 2025-11-13 17:15,containment,45,High
3544,P094,Design Review,Testing Acceptance,2025-11-14 08:45 - 2025-11-14 09:00,partial overlap,15,Medium
3545,P094,Requirements Analysis,Testing Acceptance,2025-11-14 08:45 - 2025-11-14 09:15,containment,30,Medium
3546,P094,Operations Check,Design Review,2025-11-12 13:57 - 2025-11-12 14:16,containment,19,Medium
3547,P094,One-on-One,Client Visit,2025-11-15 09:05 - 2025-11-15 09:25,containment,20,Medium
3548,P094,Client Visit,Design Review,2025-11-08 17:11 - 2025-11-08 17:26,containment,15,Medium
3549,P094,Product Demo,Design Review,2025-11-08 17:23 - 2025-11-08 17:30,partial overlap,7,Low
3550,P094,Code Review,Project Discussion,2025-11-16 10:15 - 2025-11-16 10:45,containment,30,Medium
3551,P094,Tech Sharing,Project Discussion,2025-11-13 11:12 - 2025-11-13 11:45,partial overlap,33,Medium
3552,P094,Project Discussion,Training,2025-11-12 18:00 - 2025-11-12 18:30,containment,30,Medium
3553,P094,Requirements Analysis,Brainstorming,2025-11-10 12:13 - 2025-11-10 12:49,containment,36,Medium
3554,P094,Product Demo,Client Visit,2025-11-08 17:23 - 2025-11-08 17:26,partial overlap,3,Low
3555,P094,Code Review,Brainstorming,2025-11-15 08:30 - 2025-11-15 08:52,containment,22,Medium
3556,P094,Requirements Analysis,Design Review,2025-11-14 08:45 - 2025-11-14 09:00,partial overlap,15,Medium
3557,P094,One-on-One,Code Review,2025-11-20 10:41 - 2025-11-20 11:00,partial overlap,19,Medium
3558,P094,Brainstorming,Code Review,2025-11-20 10:45 - 2025-11-20 11:00,partial overlap,15,Medium
3559,P094,Testing Acceptance,Deployment,2025-11-18 17:59 - 2025-11-18 18:15,partial overlap,16,Medium
3560,P094,Testing Acceptance,Operations Check,2025-11-18 18:15 - 2025-11-18 18:17,partial overlap,2,Low
3561,P094,One-on-One,Team Building,2025-11-20 11:00 - 2025-11-20 11:04,partial overlap,4,Low
3562,P094,Brainstorming,Team Building,2025-11-20 11:00 - 2025-11-20 11:15,partial overlap,15,Medium
3563,P094,Operations Check,Team Building,2025-11-20 11:00 - 2025-11-20 11:45,full overlap,45,High
3564,P094,Design Review,Team Building,2025-11-20 11:21 - 2025-11-20 11:45,partial overlap,24,Medium
3565,P094,One-on-One,Brainstorming,2025-11-20 10:45 - 2025-11-20 11:04,partial overlap,19,Medium
3566,P094,Operations Check,Brainstorming,2025-11-20 11:00 - 2025-11-20 11:15,partial overlap,15,Medium
3567,P094,Deployment,Testing Acceptance,2025-11-17 15:14 - 2025-11-17 15:30,partial overlap,16,Medium
3568,P094,Design Review,Requirements Analysis,2025-11-17 13:26 - 2025-11-17 13:45,partial overlap,19,Medium
3569,P094,One-on-One,Operations Check,2025-11-20 11:00 - 2025-11-20 11:04,partial overlap,4,Low
3570,P094,Design Review,Operations Check,2025-11-20 11:21 - 2025-11-20 11:45,partial overlap,24,Medium
